mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__random_strength,param_model__learning_rate,param_model__l2_leaf_reg,param_model__iterations,param_model__depth,param_model__bagging_temperature,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_neg_mae,split1_test_neg_mae,split2_test_neg_mae,split3_test_neg_mae,split4_test_neg_mae,mean_test_neg_mae,std_test_neg_mae,rank_test_neg_mae,split0_test_neg_rmse,split1_test_neg_rmse,split2_test_neg_rmse,split3_test_neg_rmse,split4_test_neg_rmse,mean_test_neg_rmse,std_test_neg_rmse,rank_test_neg_rmse
0.45940823554992677,0.060529276126792035,0.00507650375366211,0.00254687732732977,1.0,0.05,3,600,4,0.5,"{'model__random_strength': 1.0, 'model__learning_rate': 0.05, 'model__l2_leaf_reg': 3, 'model__iterations': 600, 'model__depth': 4, 'model__bagging_temperature': 0.5}",-0.473676208686854,-0.4315656130955974,0.07575181988747759,-0.30395791373690506,-0.2775233627134326,-0.2821942556690623,0.19369977171425812,15,-1.1796637545213768,-1.2562375745908951,-1.3115427502788124,-1.6144433417674255,-1.554412577698943,-1.3832599997714907,0.1705687157723371,15,-1.485062812164857,-1.5402576753474062,-1.7529783742403013,-2.03832911195205,-1.8170699508071797,-1.7267395849023586,0.1995591378561982,15
3.6084741592407226,1.305263793577656,0.008074188232421875,0.005109088131454915,0.5,0.1,5,200,10,0.5,"{'model__random_strength': 0.5, 'model__learning_rate': 0.1, 'model__l2_leaf_reg': 5, 'model__iterations': 200, 'model__depth': 10, 'model__bagging_temperature': 0.5}",-0.07751770555446758,-0.18958288689222735,-0.018898810097263796,-0.048399406002469725,-0.0691290460230618,-0.08070557091389804,0.0580727342608767,3,-0.9078900279486476,-1.0931530161496656,-1.363969108061066,-1.4730575688487193,-1.4047277183054718,-1.248559487862714,0.21368862270546335,3,-1.2698604416807813,-1.4040581883784453,-1.8405506950353547,-1.8277041717645963,-1.6622727490857907,-1.600889249188994,0.22846141454864533,3
0.6713535785675049,0.22610068703113578,0.005735063552856445,0.004841423145503536,1.0,0.02,10,200,8,0.5,"{'model__random_strength': 1.0, 'model__learning_rate': 0.02, 'model__l2_leaf_reg': 10, 'model__iterations': 200, 'model__depth': 8, 'model__bagging_temperature': 0.5}",-0.04510306702981959,-0.14680373602170516,-0.0362304232257018,-0.029454263314107276,-0.012823782612634727,-0.05408305444079371,0.047550786054878134,1,-0.9321652776096988,-1.115527573988385,-1.367837106114684,-1.4384947686625176,-1.3334932427290338,-1.2375035938208638,0.186926684156879,1,-1.2506141781587958,-1.3785810432210688,-1.8561387000697265,-1.8111150866248518,-1.6179092808112414,-1.5828716577771371,0.23669696331022505,1
0.6838871002197265,0.22771140581613475,0.003235530853271484,0.0028589288931789047,0.0,0.03,3,200,8,0.5,"{'model__random_strength': 0.0, 'model__learning_rate': 0.03, 'model__l2_leaf_reg': 3, 'model__iterations': 200, 'model__depth': 8, 'model__bagging_temperature': 0.5}",-0.29957233474968814,-0.3511776103584767,0.05567209995135236,-0.07630559169085305,-0.07747803842268186,-0.14977229505406947,0.15220733780587858,8,-1.0552919963271363,-1.1157715809896473,-1.330079366959013,-1.5008446283402805,-1.4296036051182055,-1.2863182355468565,0.17373922501800906,6,-1.3945818720743273,-1.4963871591889182,-1.7719181915807565,-1.8518692412111755,-1.6687505982431101,-1.6367014124596575,0.16965723309204217,7
0.28780407905578614,0.0652465178890377,0.00564422607421875,0.005242039838597806,0.0,0.05,3,200,6,1.0,"{'model__random_strength': 0.0, 'model__learning_rate': 0.05, 'model__l2_leaf_reg': 3, 'model__iterations': 200, 'model__depth': 6, 'model__bagging_temperature': 1.0}",-0.4194454072585565,-0.4184186013545055,0.028133092588055963,-0.16833187887766177,-0.18544980767913666,-0.23270252051636087,0.16957298362044632,11,-1.127175307008413,-1.171106373892313,-1.345765835692239,-1.5946176488975767,-1.4794598365531768,-1.3436250004087438,0.17780109209436695,11,-1.4574817781762783,-1.5331687609244475,-1.797569346572576,-1.929414924076569,-1.7503657477429009,-1.6936001114985544,0.1738566367494944,11
1.3413877010345459,0.465135487284751,0.0019379615783691405,0.002374715251650849,0.5,0.1,7,400,8,0.0,"{'model__random_strength': 0.5, 'model__learning_rate': 0.1, 'model__l2_leaf_reg': 7, 'model__iterations': 400, 'model__depth': 8, 'model__bagging_temperature': 0.0}",-0.16285075076013333,-0.2580640745274243,0.030439009077563473,-0.11105123436039555,-0.17078106889522426,-0.1344616238931228,0.09501881445749978,6,-0.9837417103164574,-1.1313153425979883,-1.378748670832386,-1.540849803532984,-1.4874485575386007,-1.3044208169636833,0.21341182913152132,7,-1.3191852161925357,-1.4439067048325784,-1.795435563443664,-1.881523136693847,-1.7395025376054665,-1.635910631753618,0.2161876435817673,6
1.98935866355896,0.7051098232222738,0.004159021377563477,0.005793698985262458,1.0,0.02,7,600,8,0.5,"{'model__random_strength': 1.0, 'model__learning_rate': 0.02, 'model__l2_leaf_reg': 7, 'model__iterations': 600, 'model__depth': 8, 'model__bagging_temperature': 0.5}",-0.0885273792693777,-0.21434705029578893,0.021758314856113015,-0.08553823708906627,-0.09841179108818565,-0.0930132285772611,0.07483254144267501,5,-0.9569207264020422,-1.1184100252310305,-1.3524047677573372,-1.5051636621437825,-1.415312442520646,-1.2696423248109678,0.2020919157426686,5,-1.2763314341420775,-1.4185974139353197,-1.803455119290819,-1.8597950302662503,-1.6848832546956116,-1.6086124504660155,0.22511773696656315,5
0.8039614677429199,0.19552760888901619,0.002937984466552734,0.004541809202719179,0.0,0.05,5,600,6,0.0,"{'model__random_strength': 0.0, 'model__learning_rate': 0.05, 'model__l2_leaf_reg': 5, 'model__iterations': 600, 'model__depth': 6, 'model__bagging_temperature': 0.0}",-0.4905017416071773,-0.40933233400516955,0.0016806365269680379,-0.1518117456218948,-0.2554085875573855,-0.2610747544529318,0.1764244644965442,13,-1.1510606356670112,-1.1813276692644832,-1.3576178286401461,-1.5668849231723876,-1.5151249981432706,-1.3544032109774595,0.1686971551194052,12,-1.4935165199287008,-1.5282501978038523,-1.8218684026234877,-1.9157254619161255,-1.801273950681724,-1.7121269065907778,0.16914130680769474,12
0.1557994842529297,0.025376514291031188,0.005628204345703125,0.003792556062130298,0.0,0.05,7,200,4,1.0,"{'model__random_strength': 0.0, 'model__learning_rate': 0.05, 'model__l2_leaf_reg': 7, 'model__iterations': 200, 'model__depth': 4, 'model__bagging_temperature': 1.0}",-0.21585386154025255,-0.30865437801777595,-0.04019798591650692,-0.2042905987324113,-0.19832386667660362,-0.19346413817671007,0.0864886509373835,10,-1.056587492120442,-1.1555614675557049,-1.4091403904801436,-1.5806055896782163,-1.4666829221312678,-1.3337155723931549,0.19639896021156694,10,-1.348914664467025,-1.4726523470650368,-1.8596887362022667,-1.9588815150502132,-1.759844622650124,-1.6799963770869328,0.2319692452191902,10
12.207586669921875,4.150847647147969,0.008271884918212891,0.00312905985663675,1.0,0.1,5,600,10,1.0,"{'model__random_strength': 1.0, 'model__learning_rate': 0.1, 'model__l2_leaf_reg': 5, 'model__iterations': 600, 'model__depth': 10, 'model__bagging_temperature': 1.0}",-0.09000233493567023,-0.22744561090735838,0.026982607841515738,-0.04654737886594029,-0.09058098698089578,-0.08551874076966978,0.08290269707119996,4,-0.9305761011329771,-1.1136055636750999,-1.3548232788078567,-1.4938793975553573,-1.402911172691175,-1.259159102772493,0.20691183179102923,4,-1.2771958565902886,-1.426227747064525,-1.7986330027271342,-1.8260891126888474,-1.6788665719324714,-1.6014024582006534,0.21502593762843267,4
